Pakirno_st,Dvodelnost,Ravninski,St_povezav,Gostota,Povp_stopnja,Zgoscenost,Povp_razdalja,Najdaljsa_pot,Premer
5,False,False,30,1.0,3.0,0.05,2.721,19,5
5,False,False,30,1.0,3.0,0.05,2.626,19,5
5,False,False,30,1.0,3.0,0.1,2.721,19,5
5,False,True,30,1.0,3.0,0.15,2.979,19,6
5,False,False,30,1.0,3.0,0.15,2.847,19,6
5,False,False,30,1.0,3.0,0.0,2.611,19,5
5,False,False,30,1.0,3.0,0.15,2.805,19,5
5,False,False,30,1.0,3.0,0.0,2.563,19,5
5,False,True,30,1.0,3.0,0.15,3.537,19,8
5,False,True,30,1.0,3.0,0.05,2.895,19,6
5,False,False,30,1.0,3.0,0.0,2.568,19,5
5,False,False,30,1.0,3.0,0.15,2.689,19,5
5,False,False,30,1.0,3.0,0.15,2.905,19,5
5,False,False,30,1.0,3.0,0.1,2.947,19,5
5,False,False,30,1.0,3.0,0.05,2.584,19,5
5,False,False,30,1.0,3.0,0.1,2.937,19,6
5,False,False,30,1.0,3.0,0.05,2.589,19,4
5,False,False,30,1.0,3.0,0.0,2.742,19,5
5,False,False,30,1.0,3.0,0.2,2.884,19,5
5,False,False,30,1.0,3.0,0.2,2.774,19,5
5,False,False,30,1.0,3.0,0.15,2.726,19,5
5,False,False,30,1.0,3.0,0.15,2.895,19,5
5,False,False,30,1.0,3.0,0.05,2.611,19,4
5,False,False,30,1.0,3.0,0.0,2.521,19,4
5,False,False,30,1.0,3.0,0.1,3.053,19,7
5,False,False,30,1.0,3.0,0.05,2.689,19,5
5,False,False,30,1.0,3.0,0.05,2.647,19,4
5,False,False,30,1.0,3.0,0.0,2.568,19,4
5,False,False,30,1.0,3.0,0.05,2.853,19,6
5,False,False,30,1.0,3.0,0.0,2.663,19,5
5,False,False,30,1.0,3.0,0.0,2.653,19,5
5,False,True,30,1.0,3.0,0.15,3.258,19,8
5,False,False,30,1.0,3.0,0.05,2.747,19,5
5,False,False,30,1.0,3.0,0.05,2.611,19,5
5,False,False,30,1.0,3.0,0.2,3.347,19,7
5,False,False,30,1.0,3.0,0.1,2.853,19,6
5,False,True,30,1.0,3.0,0.1,3.042,19,7
5,False,True,30,1.0,3.0,0.15,2.868,19,6
5,False,False,30,1.0,3.0,0.05,2.679,19,5
5,False,True,30,1.0,3.0,0.15,3.742,19,8
5,False,False,30,1.0,3.0,0.05,2.563,19,4
5,False,False,30,1.0,3.0,0.05,2.721,19,6
5,False,False,30,1.0,3.0,0.05,2.695,19,5
5,False,False,30,1.0,3.0,0.1,2.832,19,5
5,False,False,30,1.0,3.0,0.0,2.668,19,5
5,False,False,30,1.0,3.0,0.15,2.8,19,6
5,False,False,30,1.0,3.0,0.15,2.721,19,5
5,False,False,30,1.0,3.0,0.05,2.805,19,6
5,False,False,30,1.0,3.0,0.1,3.016,19,6
5,False,False,30,1.0,3.0,0.0,2.642,19,5
5,False,False,30,1.0,3.0,0.05,2.642,19,5
5,False,False,30,1.0,3.0,0.05,2.732,19,5
5,False,False,30,1.0,3.0,0.0,2.642,19,5
5,False,False,30,1.0,3.0,0.05,2.632,19,5
5,False,False,30,1.0,3.0,0.05,2.805,19,6
5,False,False,30,1.0,3.0,0.0,2.6,19,5
5,False,False,30,1.0,3.0,0.1,2.679,19,5
5,False,False,30,1.0,3.0,0.0,2.547,19,4
5,False,False,30,1.0,3.0,0.0,2.6,19,5
5,False,False,30,1.0,3.0,0.05,2.616,19,5
5,False,False,30,1.0,3.0,0.05,2.595,19,5
5,False,False,30,1.0,3.0,0.0,2.547,19,5
5,False,False,30,1.0,3.0,0.1,2.663,19,4
5,False,False,30,1.0,3.0,0.1,2.684,19,5
5,False,False,30,1.0,3.0,0.05,2.647,19,5
5,False,False,30,1.0,3.0,0.1,2.779,19,6
5,False,False,30,1.0,3.0,0.15,3.258,19,7
5,False,False,30,1.0,3.0,0.1,2.742,19,5
5,False,False,30,1.0,3.0,0.1,2.732,19,5
5,False,False,30,1.0,3.0,0.0,2.621,19,5
5,False,False,30,1.0,3.0,0.1,2.821,19,5
5,False,True,30,1.0,3.0,0.15,3.779,19,9
5,False,False,30,1.0,3.0,0.15,2.832,19,5
5,False,False,30,1.0,3.0,0.1,2.726,19,5
5,False,False,30,1.0,3.0,0.1,2.853,19,6
5,False,False,30,1.0,3.0,0.1,2.8,19,5
5,False,False,30,1.0,3.0,0.0,2.537,19,4
5,False,False,30,1.0,3.0,0.15,2.689,19,5
5,False,False,30,1.0,3.0,0.05,2.6,19,5
5,False,False,30,1.0,3.0,0.05,2.632,19,5
5,False,False,30,1.0,3.0,0.05,2.647,19,5
5,False,False,30,1.0,3.0,0.1,2.689,19,5
5,False,False,30,1.0,3.0,0.1,2.774,19,5
5,False,False,30,1.0,3.0,0.1,2.7,19,5
5,False,False,30,1.0,3.0,0.15,2.774,19,5
5,False,False,30,1.0,3.0,0.05,2.6,19,5
5,False,False,30,1.0,3.0,0.05,2.589,19,4
5,False,False,30,1.0,3.0,0.1,2.742,19,5
5,False,False,30,1.0,3.0,0.0,2.721,19,5
5,False,False,30,1.0,3.0,0.1,2.779,19,5
5,False,False,30,1.0,3.0,0.05,2.789,19,5
5,False,False,30,1.0,3.0,0.0,2.542,19,4
5,False,False,30,1.0,3.0,0.05,2.621,19,5
5,False,False,30,1.0,3.0,0.05,2.774,19,6
5,False,False,30,1.0,3.0,0.1,2.668,19,5
5,False,False,30,1.0,3.0,0.1,2.737,19,5
5,False,True,30,1.0,3.0,0.25,2.963,19,6
5,False,False,30,1.0,3.0,0.0,2.574,19,5
5,False,False,30,1.0,3.0,0.05,2.721,19,5
5,False,False,30,1.0,3.0,0.05,2.5,19,5
5,False,False,30,1.0,3.0,0.15,2.705,19,5
5,False,False,30,1.0,3.0,0.1,2.9,19,6
5,False,False,30,1.0,3.0,0.15,2.732,19,5
5,False,False,30,1.0,3.0,0.05,2.611,19,5
5,False,False,30,1.0,3.0,0.1,2.716,19,5
5,False,False,30,1.0,3.0,0.15,2.774,19,5
5,False,False,30,1.0,3.0,0.15,2.695,19,5
5,False,False,30,1.0,3.0,0.15,2.647,19,5
5,False,False,30,1.0,3.0,0.05,2.568,19,5
